6.500000096857547760e+00	-1.143707059198421083e+00	1.257598995593919577e-01	9.244877689287652744e-01	4.324065279714077170e-01
6.600000098347663879e+00	-1.217961204060513669e+00	3.122276862024481181e-01	9.781915216721245310e-01	3.912393932665566010e-01
6.700000099837779999e+00	-1.257770927945972561e+00	4.895721973205151012e-01	9.938272221813374552e-01	3.267659678213004071e-01
6.800000101327896118e+00	-1.264873042034420969e+00	6.407532104723671074e-01	9.710272312300938236e-01	2.444356542196813864e-01
6.900000102818012238e+00	-1.244242871974730935e+00	7.515668471043857046e-01	9.124243084384806579e-01	1.534464118590468107e-01
7.000000104308128357e+00	-1.203035417938401741e+00	8.123024570560527513e-01	8.233878507495987487e-01	6.568255189291517804e-02
7.100000105798244476e+00	-1.149162601394977612e+00	8.185192915098727928e-01	7.114699399171187100e-01	-6.066816633203163563e-03
7.200000107288360596e+00	-1.089851446512259514e+00	7.709071783224020757e-01	5.856807509557355740e-01	-5.022198207994078151e-02
7.300000108778476715e+00	-1.030508808532538456e+00	6.744384957575857431e-01	4.556737247615516018e-01	-5.841200123780307396e-02
7.400000110268592834e+00	-9.741275074440394199e-01	5.371484087221485293e-01	3.308616842738800190e-01	-2.694692673616516654e-02
7.500000111758708954e+00	-9.213339090785377383e-01	3.688728229401389558e-01	2.194767110497974349e-01	4.254309619363182138e-02
7.600000113248825073e+00	-8.710248160530031925e-01	1.801684223588063682e-01	1.276506199233714278e-01	1.434424514474896550e-01
7.700000114738941193e+00	-8.214023569516984979e-01	-1.849404529267145714e-02	5.868243583507707500e-02	2.653895347875327437e-01
7.800000116229057312e+00	-7.711247277800979960e-01	-2.172760174832123747e-01	1.270058456100496731e-02	3.961401964602652703e-01
7.900000117719173431e+00	-7.202782210206697400e-01	-4.073220727729968682e-01	-1.312227583570210569e-02	5.236273768412896823e-01
8.000000119209289551e+00	-6.709473920874899910e-01	-5.809881980177133975e-01	-2.377137364674934347e-02	6.377683211621533177e-01
8.100000120699405670e+00	-6.272834378701602764e-01	-7.319977355720421741e-01	-2.513461637240879676e-02	7.316860967721470210e-01
8.200000122189521790e+00	-5.950885231030854650e-01	-8.555367147651878890e-01	-2.255388773425924878e-02	8.022074090266185786e-01
8.300000123679637909e+00	-5.810000403671181646e-01	-9.482624723888545271e-01	-1.953886884121910916e-02	8.496836206474447373e-01
8.400000125169754028e+00	-5.913753924672048301e-01	-1.008190469817125345e+00	-1.701981446348257640e-02	8.772917925416757745e-01
8.500000126659870148e+00	-6.309960944877212041e-01	-1.034467960466318948e+00	-1.342350594703090039e-02	8.900073403242516612e-01
8.600000128149986267e+00	-7.017846812608933282e-01	-1.027126219015263686e+00	-5.620976170765810097e-03	8.934472635872232615e-01
8.700000129640102386e+00	-8.018494120171586470e-01	-9.869598570301113538e-01	9.541757461585125694e-03	8.927999410669509306e-01
8.800000131130218506e+00	-9.252372331382504589e-01	-9.156373201158093389e-01	3.371031789015908192e-02	8.920664253969671220e-01
8.900000132620334625e+00	-1.062654322416568986e+00	-8.159971506684116083e-01	6.612259872397746596e-02	8.937843702707410909e-01
9.000000134110450745e+00	-1.203080306789208853e+00	-6.923288739256259205e-01	1.037112692662750524e-01	8.992634559853229792e-01
9.100000135600566864e+00	-1.335811566848165377e+00	-5.503989319624765786e-01	1.420934802498724503e-01	9.091784566478516849e-01
9.200000137090682983e+00	-1.452265832116274469e+00	-3.970888348290114722e-01	1.768989247809595045e-01	9.242387119224595438e-01
9.300000138580799103e+00	-1.547000763903175313e+00	-2.396727921011865825e-01	2.047379238492113562e-01	9.456506883634496763e-01
9.400000140070915222e+00	-1.617752383245136816e+00	-8.486659331278055551e-02	2.233032872496779619e-01	9.752040203841240151e-01
9.500000141561031342e+00	-1.664648949715221926e+00	6.219285472536002779e-02	2.305022877534537162e-01	1.014963878878879289e+00
9.600000143051147461e+00	-1.688923509060716865e+00	1.988684592770409709e-01	2.229262687823658495e-01	1.066664626976711272e+00
9.700000144541263580e+00	-1.691444527108550311e+00	3.256358107720921935e-01	1.942395578800476252e-01	1.130949908856387909e+00
9.800000146031379700e+00	-1.671359336823538211e+00	4.461370249843272240e-01	1.341642086457438821e-01	1.206625942808439378e+00
9.900000147521495819e+00	-1.625214147723406555e+00	5.664668518413823461e-01	2.867464264630861098e-02	1.290119841370752418e+00
