0.000000000000000000e+00	5.998037376317216784e-01
1.999999955296516418e-02	5.508840403263759455e-01
3.999999910593032837e-02	-2.193508425913485438e-01
5.999999865889549255e-02	1.061979089336334336e+00
7.999999821186065674e-02	-5.665594270809014565e-01
9.999999776482582092e-02	5.509704918700450982e-01
1.199999973177909851e-01	-6.239390100269114336e-01
1.399999968707561493e-01	8.453100394934405237e-01
1.599999964237213135e-01	3.328343832325412754e-01
1.799999959766864777e-01	-2.720060331142686305e-01
1.999999955296516418e-01	6.359664759203065287e-01
2.199999950826168060e-01	-9.623849636676098940e-02
2.399999946355819702e-01	3.097151186632877695e-01
2.599999941885471344e-01	1.015623576676789375e+00
2.799999937415122986e-01	5.619722751885272150e-01
2.999999932944774628e-01	-5.925636598068523275e-02
3.199999928474426270e-01	5.913138257189008984e-01
3.399999924004077911e-01	-5.275018107281741475e-01
3.599999919533729553e-01	8.560340017834222603e-01
3.799999915063381195e-01	-3.342778639345557745e-01
3.999999910593032837e-01	4.715830542748688514e-01
4.199999906122684479e-01	2.135194074952526944e-01
4.399999901652336121e-01	-2.098164537585570921e-01
4.599999897181987762e-01	4.379819592561244312e-01
4.799999892711639404e-01	9.975089742559559713e-01
4.999999888241291046e-01	9.649967316471612655e-01
5.199999883770942688e-01	5.709724442734871036e-02
5.399999879300594330e-01	1.608856209091924228e-01
5.599999874830245972e-01	2.244709815313242901e-02
5.799999870359897614e-01	7.584645110066382534e-01
5.999999865889549255e-01	6.247677611022454114e-01
6.199999861419200897e-01	4.561897709978384730e-01
6.399999856948852539e-01	-3.722798530705405118e-01
6.599999852478504181e-01	3.798239639680729696e-02
6.799999848008155823e-01	9.909023575058997224e-01
6.999999843537807465e-01	5.123967012698357193e-01
7.199999839067459106e-01	-8.686880836917472148e-01
7.399999834597110748e-01	6.359118607129565781e-01
7.599999830126762390e-01	2.739969078760282617e-01
7.799999825656414032e-01	8.555127172387548828e-01
7.999999821186065674e-01	-7.960305669661262018e-02
8.199999816715717316e-01	-8.180835268711579289e-01
8.399999812245368958e-01	-2.414209986850699707e-01
8.599999807775020599e-01	5.510500441438836994e-01
8.799999803304672241e-01	-5.530803524374993535e-02
8.999999798834323883e-01	-1.470641212781100826e-01
9.199999794363975525e-01	2.988242665806284393e-01
9.399999789893627167e-01	-4.330662914632374960e-01
9.599999785423278809e-01	3.892682897768467987e-02
9.799999780952930450e-01	-7.587154485307067153e-01
9.999999776482582092e-01	-1.006407713444594343e+00
1.019999977201223373e+00	-9.850360210483878332e-01
1.039999976754188538e+00	-7.020858221708918823e-01
1.059999976307153702e+00	-4.071182982073372897e-02
1.079999975860118866e+00	4.229693769257729108e-01
1.099999975413084030e+00	-5.251398605560352317e-01
1.119999974966049194e+00	6.841978792317139346e-01
1.139999974519014359e+00	3.591923953705685735e-01
1.159999974071979523e+00	-5.779100267905573629e-01
1.179999973624944687e+00	9.392104992674099595e-02
1.199999973177909851e+00	-8.978142897345507967e-01
1.219999972730875015e+00	-5.523950503024912528e-01
1.239999972283840179e+00	5.399636101094431595e-01
1.259999971836805344e+00	-6.682862525419245303e-01
1.279999971389770508e+00	-1.793713056478310752e-01
1.299999970942735672e+00	-3.283125503863245642e-01
1.319999970495700836e+00	-5.273085205760560390e-01
1.339999970048666000e+00	-8.176968522918551807e-01
1.359999969601631165e+00	4.157125584769311155e-02
1.379999969154596329e+00	3.846728345831219587e-01
1.399999968707561493e+00	6.926893537152869484e-01
1.419999968260526657e+00	-1.095173757369889866e+00
1.439999967813491821e+00	-1.201568922268511308e+00
1.459999967366456985e+00	3.924817401784041343e-02
1.479999966919422150e+00	6.454251446483003640e-01
1.499999966472387314e+00	7.504286294474061814e-01
1.519999966025352478e+00	-3.416617630642056203e-02
1.539999965578317642e+00	-4.663974258496560998e-01
1.559999965131282806e+00	6.591907814488975337e-01
1.579999964684247971e+00	-1.193187569770248091e+00
1.599999964237213135e+00	5.528284787707056225e-01
1.619999963790178299e+00	-3.466446181354217448e-01
1.639999963343143463e+00	-9.461504117823819060e-01
1.659999962896108627e+00	-1.014713500926104572e+00
1.679999962449073792e+00	-8.385989638630122478e-01
1.699999962002038956e+00	-2.166392363846854352e-01
1.719999961555004120e+00	7.373530952847231479e-01
1.739999961107969284e+00	5.470144736626137982e-01
1.759999960660934448e+00	4.547363658383899998e-01
1.779999960213899612e+00	5.822552264527431909e-01
1.799999959766864777e+00	-7.171109717332073696e-01
1.819999959319829941e+00	-6.045303632920411285e-01
1.839999958872795105e+00	-2.549961733397878572e-01
1.859999958425760269e+00	6.658825255591667158e-01
1.879999957978725433e+00	-5.843529024812622596e-01
1.899999957531690598e+00	-8.277440240855911124e-01
1.919999957084655762e+00	5.628198400695110237e-01
1.939999956637620926e+00	7.851064947746547729e-01
1.959999956190586090e+00	7.337762284822523240e-01
1.979999955743551254e+00	5.974125041168280026e-01
1.999999955296516418e+00	8.717622966300878629e-01
2.019999954849481583e+00	-3.612247713690214801e-01
2.039999954402446747e+00	1.773420050959196026e-01
2.059999953955411911e+00	8.713750588080279580e-02
2.079999953508377075e+00	4.815245967844696273e-01
2.099999953061342239e+00	8.527176050257943007e-01
2.119999952614307404e+00	5.688725678029467048e-01
